"DataSet","RNA","SampleID","Count","UID"
11,32,1160,8844,8394
11,8,1160,2713,8394
11,2,1160,669,8394
11,0.5,1160,148,8394
11,0.125,1160,66,8394
11,128,1161,40404,8395
11,32,1161,9192,8395
11,8,1161,2659,8395
11,2,1161,713,8395
11,0.5,1161,160,8395
11,0.125,1161,68,8395
11,128,1162,49322,8396
11,32,1162,11377,8396
11,8,1162,3280,8396
11,2,1162,783,8396
11,0.5,1162,203,8396
11,0.125,1162,79,8396
11,128,1163,38711,8397
11,32,1163,8831,8397
11,8,1163,2640,8397
11,2,1163,607,8397
11,0.5,1163,138,8397
11,0.125,1163,53,8397
11,128,1164,41910,8398
11,32,1164,9629,8398
11,8,1164,2846,8398
11,2,1164,696,8398
11,0.5,1164,148,8398
11,0.125,1164,65,8398
11,128,1165,46709,8399
11,32,1165,10358,8399
11,8,1165,3240,8399
11,2,1165,811,8399
11,0.5,1165,169,8399
11,0.125,1165,71,8399
11,128,1166,38869,8400
11,32,1166,8671,8400
11,8,1166,2540,8400
11,2,1166,649,8400
11,0.5,1166,125,8400
11,0.125,1166,51,8400
11,128,1167,38162,8401
11,32,1167,8494,8401
11,8,1167,2468,8401
11,2,1167,608,8401
11,0.5,1167,152,8401
11,0.125,1167,64,8401
11,128,1168,31594,8402
11,32,1168,7308,8402
11,8,1168,2201,8402
11,2,1168,510,8402
11,0.5,1168,114,8402
11,0.125,1168,49,8402
11,128,1169,29909,8403
11,32,1169,7122,8403
11,8,1169,2077,8403
11,2,1169,487,8403
11,0.5,1169,110,8403
11,0.125,1169,59,8403
11,128,1170,25298,8404
11,32,1170,5879,8404
11,8,1170,1794,8404
11,2,1170,408,8404
11,0.5,1170,90,8404
11,0.125,1170,39,8404
11,128,1171,30211,8405
11,32,1171,6799,8405
11,8,1171,2120,8405
11,2,1171,521,8405
11,0.5,1171,126,8405
11,0.125,1171,51,8405
11,128,1172,34826,8406
11,32,1172,7891,8406
11,8,1172,2459,8406
11,2,1172,556,8406
11,0.5,1172,131,8406
11,0.125,1172,64,8406
11,128,1173,31832,8407
11,32,1173,7130,8407
11,8,1173,2131,8407
11,2,1173,567,8407
11,0.5,1173,133,8407
11,0.125,1173,55,8407
11,128,1174,36043,8408
11,32,1174,8337,8408
11,8,1174,2668,8408
11,2,1174,545,8408
11,0.5,1174,116,8408
11,0.125,1174,49,8408
11,128,1175,30075,8409
11,32,1175,6757,8409
11,8,1175,2037,8409
11,2,1175,507,8409
11,0.5,1175,120,8409
11,0.125,1175,56,8409
11,128,1176,31417,8410
11,32,1176,6775,8410
11,8,1176,2122,8410
11,2,1176,527,8410
11,0.5,1176,153,8410
11,0.125,1176,40,8410
11,128,1177,32503,8411
11,32,1177,7217,8411
11,8,1177,2220,8411
11,2,1177,535,8411
11,0.5,1177,130,8411
11,0.125,1177,54,8411
11,128,1178,29707,8412
11,32,1178,6520,8412
11,8,1178,1987,8412
11,2,1178,502,8412
11,0.5,1178,110,8412
11,0.125,1178,43,8412
11,128,1179,27370,8413
11,32,1179,6230,8413
11,8,1179,1950,8413
11,2,1179,438,8413
11,0.5,1179,105,8413
11,0.125,1179,52,8413
11,128,1180,29578,8414
11,32,1180,6808,8414
11,8,1180,2061,8414
11,2,1180,484,8414
11,0.5,1180,115,8414
11,0.125,1180,51,8414
11,128,1181,21490,8415
11,32,1181,4666,8415
11,8,1181,1473,8415
11,2,1181,334,8415
11,0.5,1181,88,8415
11,0.125,1181,42,8415
11,128,1182,26321,8416
11,32,1182,5676,8416
11,8,1182,1816,8416
11,2,1182,436,8416
11,0.5,1182,92,8416
11,0.125,1182,40,8416
11,128,1183,22520,8417
11,32,1183,4728,8417
11,8,1183,1433,8417
11,2,1183,398,8417
11,0.5,1183,76,8417
11,0.125,1183,29,8417
11,128,1184,22736,8418
11,32,1184,5074,8418
11,8,1184,1618,8418
11,2,1184,396,8418
11,0.5,1184,82,8418
11,0.125,1184,40,8418
11,128,1185,35529,8419
11,32,1185,7998,8419
11,8,1185,2595,8419
11,2,1185,576,8419
11,0.5,1185,134,8419
11,0.125,1185,62,8419
11,128,1186,31001,8420
11,32,1186,7081,8420
11,8,1186,2194,8420
11,2,1186,470,8420
11,0.5,1186,120,8420
11,0.125,1186,62,8420
11,128,1187,28210,8421
11,32,1187,5857,8421
11,8,1187,1927,8421
11,2,1187,481,8421
11,0.5,1187,121,8421
11,0.125,1187,35,8421
11,128,1188,28414,8422
11,32,1188,6661,8422
11,8,1188,2107,8422
11,2,1188,462,8422
11,0.5,1188,104,8422
11,0.125,1188,46,8422
11,128,1189,27823,8423
11,32,1189,6507,8423
11,8,1189,2059,8423
11,2,1189,499,8423
11,0.5,1189,111,8423
11,0.125,1189,45,8423
11,128,1190,30398,8424
11,32,1190,6757,8424
11,8,1190,2093,8424
11,2,1190,536,8424
11,0.5,1190,111,8424
11,0.125,1190,61,8424
11,128,1191,27587,8425
11,32,1191,6255,8425
11,8,1191,1869,8425
11,2,1191,451,8425
11,0.5,1191,100,8425
11,0.125,1191,42,8425
11,128,1192,25402,8426
11,32,1192,5751,8426
11,8,1192,1780,8426
11,2,1192,406,8426
11,0.5,1192,85,8426
11,0.125,1192,49,8426
11,128,1193,27934,8427
11,32,1193,5407,8427
11,8,1193,1684,8427
11,2,1193,460,8427
11,0.5,1193,93,8427
11,0.125,1193,47,8427
11,128,1194,23731,8428
11,32,1194,5291,8428
11,8,1194,1675,8428
11,2,1194,392,8428
11,0.5,1194,89,8428
11,0.125,1194,33,8428
11,128,1195,33320,8429
11,32,1195,7634,8429
11,8,1195,2356,8429
11,2,1195,563,8429
11,0.5,1195,117,8429
11,0.125,1195,55,8429
11,128,1196,36446,8430
11,32,1196,8297,8430
11,8,1196,2536,8430
11,2,1196,591,8430
11,0.5,1196,153,8430
11,0.125,1196,66,8430
11,128,1197,29682,8431
11,32,1197,6824,8431
11,8,1197,2158,8431
11,2,1197,527,8431
11,0.5,1197,97,8431
11,0.125,1197,55,8431
11,128,1198,26477,8432
11,32,1198,6075,8432
11,8,1198,1881,8432
11,2,1198,441,8432
11,0.5,1198,94,8432
11,0.125,1198,38,8432
11,128,1199,33892,8433
11,32,1199,7776,8433
11,8,1199,2375,8433
11,2,1199,532,8433
11,0.5,1199,119,8433
11,0.125,1199,44,8433
11,128,1200,29138,8434
11,32,1200,6844,8434
11,8,1200,2162,8434
11,2,1200,499,8434
11,0.5,1200,117,8434
11,0.125,1200,52,8434
11,128,1201,34629,8435
11,32,1201,7923,8435
11,8,1201,2424,8435
11,2,1201,591,8435
11,0.5,1201,144,8435
11,0.125,1201,61,8435
11,128,1202,73498,8436
11,32,1202,21887,8436
11,8,1202,5542,8436
11,2,1202,1273,8436
11,0.5,1202,245,8436
11,0.125,1202,145,8436
11,128,1203,86360,8437
11,32,1203,25581,8437
11,8,1203,6072,8437
11,2,1203,1439,8437
11,0.5,1203,277,8437
11,0.125,1203,125,8437
11,128,1204,106683,8438
11,32,1204,30470,8438
11,8,1204,7929,8438
11,2,1204,1768,8438
11,0.5,1204,355,8438
11,0.125,1204,174,8438
11,128,1205,64320,8439
11,32,1205,18657,8439
11,8,1205,5243,8439
11,2,1205,1109,8439
11,0.5,1205,207,8439
11,0.125,1205,112,8439
11,128,1206,40301,8440
11,32,1206,11765,8440
11,8,1206,3283,8440
11,2,1206,725,8440
11,0.5,1206,132,8440
11,0.125,1206,75,8440
11,128,1207,74510,8441
11,32,1207,21887,8441
11,8,1207,5810,8441
11,2,1207,1279,8441
11,0.5,1207,296,8441
11,0.125,1207,148,8441
11,128,1208,56787,8442
11,32,1208,16902,8442
11,8,1208,4499,8442
11,2,1208,977,8442
11,0.5,1208,173,8442
11,0.125,1208,79,8442
11,128,1209,80593,8443
11,32,1209,22765,8443
11,8,1209,6280,8443
11,2,1209,1389,8443
11,0.5,1209,268,8443
11,0.125,1209,117,8443
11,128,1210,76270,8444
11,32,1210,22271,8444
11,8,1210,6024,8444
11,2,1210,1336,8444
11,0.5,1210,250,8444
11,0.125,1210,116,8444
11,128,1211,89637,8445
11,32,1211,24823,8445
11,8,1211,6902,8445
11,2,1211,1552,8445
11,0.5,1211,277,8445
11,0.125,1211,119,8445
11,128,1212,55888,8446
11,32,1212,16143,8446
11,8,1212,4545,8446
11,2,1212,968,8446
11,0.5,1212,169,8446
11,0.125,1212,86,8446
11,128,1213,50709,8447
11,32,1213,13618,8447
11,8,1213,4120,8447
11,2,1213,866,8447
11,0.5,1213,181,8447
11,0.125,1213,82,8447
11,128,1214,28619,8448
11,32,1214,7940,8448
11,8,1214,2396,8448
11,2,1214,530,8448
11,0.5,1214,93,8448
11,0.125,1214,52,8448
11,128,1215,41932,8449
11,32,1215,11597,8449
11,8,1215,3333,8449
11,2,1215,765,8449
11,0.5,1215,144,8449
11,0.125,1215,62,8449
11,128,1216,20164,8450
11,32,1216,5611,8450
11,8,1216,1677,8450
11,2,1216,350,8450
11,0.5,1216,74,8450
11,0.125,1216,47,8450
11,128,1217,26839,8451
11,32,1217,6237,8451
11,8,1217,1838,8451
11,2,1217,416,8451
11,0.5,1217,97,8451
11,0.125,1217,49,8451
11,128,1218,37587,8452
11,32,1218,8273,8452
11,8,1218,2595,8452
11,2,1218,599,8452
11,0.5,1218,156,8452
11,0.125,1218,59,8452
11,128,1219,31248,8453
11,32,1219,7067,8453
11,8,1219,2079,8453
11,2,1219,511,8453
11,0.5,1219,122,8453
11,0.125,1219,45,8453
11,128,1220,42348,8454
11,32,1220,9749,8454
11,8,1220,2704,8454
11,2,1220,655,8454
11,0.5,1220,170,8454
11,0.125,1220,76,8454
11,128,1221,31489,8455
11,32,1221,7166,8455
11,8,1221,2256,8455
11,2,1221,523,8455
11,0.5,1221,141,8455
11,0.125,1221,56,8455
11,128,1222,74050,8456
11,32,1222,22063,8456
11,8,1222,5696,8456
11,2,1222,1231,8456
11,0.5,1222,234,8456
11,0.125,1222,99,8456
11,128,1223,62961,8457
11,32,1223,19315,8457
11,8,1223,4736,8457
11,2,1223,1095,8457
11,0.5,1223,207,8457
11,0.125,1223,102,8457
11,128,1224,106369,8458
11,32,1224,30580,8458
11,8,1224,8336,8458
11,2,1224,1950,8458
11,0.5,1224,352,8458
11,0.125,1224,169,8458
11,128,1225,78214,8459
11,32,1225,23200,8459
11,8,1225,6103,8459
11,2,1225,1328,8459
11,0.5,1225,235,8459
11,0.125,1225,124,8459
11,128,1226,80369,8460
11,32,1226,24052,8460
11,8,1226,6367,8460
11,2,1226,1417,8460
11,0.5,1226,286,8460
11,0.125,1226,143,8460
11,128,1227,68747,8461
11,32,1227,19346,8461
11,8,1227,5476,8461
11,2,1227,1167,8461
11,0.5,1227,219,8461
11,0.125,1227,110,8461
11,128,1228,30333,8462
11,32,1228,8594,8462
11,8,1228,2478,8462
11,2,1228,565,8462
11,0.5,1228,113,8462
11,0.125,1228,53,8462
11,128,1229,21058,8463
11,32,1229,6246,8463
11,8,1229,1810,8463
11,2,1229,383,8463
11,0.5,1229,59,8463
11,0.125,1229,52,8463
11,128,1230,22811,8464
11,32,1230,6437,8464
